cellNum,cellID,Ah_throughput,qdis
90,G24C2,176.6382954062373,0.8400000000000001
90,G24C2,193.9320339333574,0.8300000000000001
90,G24C2,209.15696345513513,0.8200000000000001
90,G24C2,222.3946444297302,0.81
90,G24C2,231.093837594636,0.8
91,G24C3,-3.552713678800501e-15,1.0000000000000002
91,G24C3,0.3656396132787205,0.9900000000000002
91,G24C3,1.5542254924101129,0.9800000000000002
91,G24C3,3.703258196336974,0.9700000000000002
91,G24C3,6.950238284002101,0.9600000000000002
91,G24C3,11.432666314348284,0.9500000000000002
91,G24C3,23.290051217838723,0.9400000000000002
91,G24C3,63.18860307944047,0.9300000000000002
91,G24C3,91.44689293075204,0.9200000000000002
91,G24C3,104.68181698112882,0.9100000000000001
91,G24C3,114.92829697714711,0.9000000000000001
91,G24C3,124.68131799549393,0.8900000000000001
91,G24C3,133.18705091634726,0.8800000000000001
91,G24C3,140.07346151937577,0.8700000000000001
91,G24C3,145.58104066436277,0.8600000000000001
91,G24C3,150.42547582295066,0.8500000000000001
91,G24C3,154.73818343277586,0.8400000000000001
91,G24C3,158.64832504787526,0.8300000000000001
91,G24C3,162.28506222228572,0.8200000000000001
91,G24C3,165.77755651004406,0.81
91,G24C3,169.21720823699488,0.8
92,G24C4,0.0,1.0000000000000002
92,G24C4,0.4351742553684357,0.9900000000000002
92,G24C4,1.6676656653934894,0.9800000000000002
92,G24C4,3.5879271959547214,0.9700000000000002
92,G24C4,6.0864118129316935,0.9600000000000002
92,G24C4,9.053572482203965,0.9500000000000002
92,G24C4,12.379862169651096,0.9400000000000002
92,G24C4,16.08104625454644,0.9300000000000002
92,G24C4,21.995452467988567,0.9200000000000002
92,G24C4,29.969325461551602,0.9100000000000001
92,G24C4,40.24880591025259,0.9000000000000001
92,G24C4,54.04825819921617,0.8900000000000001
92,G24C4,74.97753395321999,0.8800000000000001
92,G24C4,94.20388593871272,0.8700000000000001
92,G24C4,108.46747277241707,0.8600000000000001
92,G24C4,118.61783656035644,0.8500000000000001
92,G24C4,126.39723987982991,0.8400000000000001
92,G24C4,132.91502750089907,0.8300000000000001
92,G24C4,138.91517832773908,0.8200000000000001
92,G24C4,144.96545582592182,0.81
92,G24C4,150.65836278808607,0.8
93,G25C1,-4.796163466380676e-14,1.0000000000000002
93,G25C1,4.649761331063153,0.9900000000000002
93,G25C1,12.829713373124669,0.9800000000000002
93,G25C1,24.540696258552167,0.9700000000000002
93,G25C1,40.95260739402834,0.9600000000000002
93,G25C1,61.80510969312486,0.9500000000000002
93,G25C1,89.39951724771812,0.9400000000000002
93,G25C1,102.50747323858576,0.9300000000000002
93,G25C1,113.28627988477588,0.9200000000000002
93,G25C1,131.3184082315779,0.9100000000000001
93,G25C1,149.93188809192648,0.9000000000000001
93,G25C1,161.17546156844892,0.8900000000000001
93,G25C1,171.40045569873692,0.8800000000000001
93,G25C1,184.48465222702305,0.8700000000000001
93,G25C1,198.68138787569316,0.8600000000000001
93,G25C1,210.79490319301973,0.8500000000000001
93,G25C1,221.80243227367234,0.8400000000000001
93,G25C1,230.85062513365145,0.8300000000000001
93,G25C1,238.20785993953893,0.8200000000000001
93,G25C1,244.67062729494344,0.81
93,G25C1,250.4184440798238,0.8
94,G25C2,-2.738920201750261e-13,1.0000000000000002
94,G25C2,14.589942668811812,0.9900000000000002
94,G25C2,33.322092610060935,0.9800000000000002
94,G25C2,53.90575210597311,0.9700000000000002
94,G25C2,75.78334769701273,0.9600000000000002
94,G25C2,90.98659550746476,0.9500000000000002
94,G25C2,103.51762564481481,0.9400000000000002
94,G25C2,125.67124510688545,0.9300000000000002
94,G25C2,148.4758865242604,0.9200000000000002
94,G25C2,166.675229928385,0.9100000000000001
94,G25C2,181.68209990815518,0.9000000000000001
94,G25C2,195.8431187733738,0.8900000000000001
94,G25C2,209.16432579226648,0.8800000000000001
94,G25C2,221.33178016633414,0.8700000000000001
94,G25C2,232.57581108236155,0.8600000000000001
94,G25C2,242.95440785219228,0.8500000000000001
94,G25C2,252.97638130571315,0.8400000000000001
94,G25C2,261.31997015459694,0.8300000000000001
94,G25C2,267.4331107438624,0.8200000000000001
94,G25C2,272.77899131245806,0.81
94,G25C2,277.4597362794553,0.8
95,G25C3,-3.2862601528904634e-14,1.0000000000000002
95,G25C3,2.7641051009751996,0.9900000000000002
95,G25C3,7.540004195719099,0.9800000000000002
95,G25C3,13.57944824368993,0.9700000000000002
95,G25C3,21.015612704152527,0.9600000000000002
95,G25C3,31.766419874367973,0.9500000000000002
95,G25C3,47.41812075971342,0.9400000000000002
95,G25C3,67.65860055292478,0.9300000000000002
95,G25C3,90.71282390505027,0.9200000000000002
95,G25C3,104.4002038708647,0.9100000000000001
95,G25C3,123.94706121292356,0.9000000000000001
95,G25C3,160.39341755695105,0.8900000000000001
95,G25C3,190.48368556738217,0.8800000000000001
95,G25C3,214.087252554874,0.8700000000000001
95,G25C3,229.5247617324054,0.8600000000000001
95,G25C3,241.7540210566803,0.8500000000000001
95,G25C3,252.079895520744,0.8400000000000001
95,G25C3,262.5126386246371,0.8300000000000001
95,G25C3,273.0522921478417,0.8200000000000001
95,G25C3,283.46114851212104,0.81
95,G25C3,293.8397430777192,0.8
96,G25C4,-8.881784197001252e-16,1.0000000000000002
96,G25C4,1.4120611883247025,0.9900000000000002
96,G25C4,5.211766780908286,0.9800000000000002
96,G25C4,10.744399819164755,0.9700000000000002
96,G25C4,18.013238434143297,0.9600000000000002
96,G25C4,31.716612945888553,0.9500000000000002
96,G25C4,47.44988430623095,0.9400000000000002
96,G25C4,65.84033635091144,0.9300000000000002
96,G25C4,86.48833281891297,0.9200000000000002
96,G25C4,99.10565713224184,0.9100000000000001
96,G25C4,112.86121470991226,0.9000000000000001
96,G25C4,152.22206896994427,0.8900000000000001
96,G25C4,192.14914639442478,0.8800000000000001
96,G25C4,253.41253410355208,0.8700000000000001
96,G25C4,299.03664656791267,0.8600000000000001
96,G25C4,329.511132419076,0.8500000000000001
96,G25C4,361.4585656777119,0.8400000000000001
96,G25C4,390.06352067760554,0.8300000000000001
96,G25C4,422.2399081571647,0.8200000000000001
96,G25C4,465.4201658737595,0.81
96,G25C4,497.7004967902969,0.8
97,G26C1,-9.79438752324313e-13,1.0000000000000002
97,G26C1,23.83459011731369,0.9900000000000002
97,G26C1,45.176220231601846,0.9800000000000002
97,G26C1,64.00970749291106,0.9700000000000002
97,G26C1,74.7014657755755,0.9600000000000002
97,G26C1,107.51571001995873,0.9500000000000002
97,G26C1,135.36846887529924,0.9400000000000002
97,G26C1,172.11600166027927,0.9300000000000002
97,G26C1,202.46930356099395,0.9200000000000002
97,G26C1,238.4172553382383,0.9100000000000001
97,G26C1,266.65952719091064,0.9000000000000001
97,G26C1,287.8923047434891,0.8900000000000001
97,G26C1,305.0828423526497,0.8800000000000001
97,G26C1,319.32131327728837,0.8700000000000001
97,G26C1,323.5503204304666,0.8600000000000001
97,G26C1,326.05441420351747,0.8500000000000001
97,G26C1,327.9761626023862,0.8400000000000001
97,G26C1,330.45813363301795,0.8300000000000001
97,G26C1,334.5134564094219,0.8200000000000001
97,G26C1,339.47535161133135,0.81
97,G26C1,343.64774793827416,0.8
98,G26C2,-6.440403765850533e-13,1.0000000000000002
98,G26C2,20.675876474438056,0.9900000000000002
98,G26C2,41.58924136031985,0.9800000000000002
98,G26C2,64.12824969212541,0.9700000000000002
98,G26C2,76.71430762640273,0.9600000000000002
98,G26C2,109.84307740856563,0.9500000000000002
98,G26C2,143.16900569274324,0.9400000000000002
98,G26C2,186.88684167091034,0.9300000000000002
98,G26C2,220.41572662831732,0.9200000000000002
98,G26C2,260.4363978459184,0.9100000000000001
98,G26C2,297.2941975893995,0.9000000000000001
98,G26C2,334.8852590523199,0.8900000000000001
98,G26C2,365.91617066229645,0.8800000000000001
98,G26C2,374.80018266353073,0.8700000000000001
98,G26C2,398.7982737737797,0.8600000000000001
98,G26C2,425.4539274009507,0.8500000000000001
98,G26C2,468.02774442985867,0.8400000000000001
98,G26C2,485.4258475147164,0.8300000000000001
98,G26C2,500.25733657570856,0.8200000000000001
98,G26C2,515.5253026514249,0.81
98,G26C2,532.3293666128004,0.8
99,G26C3,1.0939838706719347e-25,1.0000000000000002
99,G26C3,55.078636236821495,0.9900000000000002
99,G26C3,78.85482976027052,0.9800000000000002
99,G26C3,92.32107525125753,0.9700000000000002
99,G26C3,137.3916888707361,0.9600000000000002
99,G26C3,174.54473131404194,0.9500000000000002
99,G26C3,230.97692339618493,0.9400000000000002
99,G26C3,284.994625122154,0.9300000000000002
99,G26C3,351.43276926441456,0.9200000000000002
99,G26C3,449.8299597710376,0.9100000000000001
99,G26C3,456.3474933224424,0.9000000000000001
99,G26C3,546.7802643055375,0.8900000000000001
99,G26C3,576.4420074720537,0.8800000000000001
99,G26C3,611.8707221012011,0.8700000000000001
99,G26C3,639.0520485348048,0.8600000000000001
99,G26C3,670.3622718189882,0.8500000000000001
99,G26C3,697.3095929657954,0.8400000000000001
99,G26C3,721.238138649653,0.8300000000000001
