cellNum,numRPTs,t_hrs,t,qdis,cellID,Ah_throughput
129,4,413.1344444,17.21393519,0.951821338,G34C1,98.42961979
129,5,603.2091667,25.13371528,0.936140728,G34C1,146.5020509
129,6,792.1286111,33.0053588,0.924018603,G34C1,193.9346219
129,7,972.9686111,40.5403588,0.91576984,G34C1,238.9660698
129,8,1163.708333,48.48784722,0.908155805,G34C1,286.6159629
129,9,1353.709722,56.40457176,0.900153339,G34C1,333.7256743
129,10,1543.496111,64.31233796,0.893061181,G34C1,380.0642906
129,11,1732.891944,72.20383102,0.885752325,G34C1,425.6716603
129,12,1970.538889,82.10578704,0.877240891,G34C1,471.2159065
129,13,2160.06,90.0025,0.86775737,G34C1,514.9431436
129,14,2350.740278,97.94751157,0.856963521,G34C1,558.0178207
129,15,2539.525833,105.8135764,0.844999212,G34C1,599.3603883
129,16,2729.582778,113.7326157,0.830243962,G34C1,639.6357371
129,17,2918.409444,121.6003935,0.813447177,G34C1,677.7479797
129,18,3106.95,129.45625,0.794843944,G34C1,714.0706258
129,19,3295.115278,137.2964699,0.775939121,G34C1,748.5624831
129,20,3482.947778,145.1228241,0.755713202,G34C1,781.1882926
129,21,3670.518056,152.9382523,0.73366358,G34C1,811.598894
129,22,3857.249444,160.7187269,0.710601377,G34C1,839.7376263
129,23,4043.856111,168.4940046,0.687446286,G34C1,865.7129627
129,24,4230.742222,176.2809259,0.664358452,G34C1,889.3803711
129,25,4418.629722,184.1095718,0.641930159,G34C1,910.5146723
129,26,4603.568611,191.8153588,0.613118433,G34C1,927.92702
129,27,4791.725556,199.6552315,0.57531962,G34C1,943.0532895
129,28,5000.296389,208.3456829,0.513950677,G34C1,958.4133897
129,29,5183.583333,215.9826389,0.473848447,G34C1,971.4023699
130,1,0,0,1,G34C2,0
130,2,109.5022222,4.562592593,0.988807492,G34C2,18.51724132
130,3,220.1966667,9.174861111,0.981210695,G34C2,35.76284517
130,4,413.6194444,17.23414352,0.96513236,G34C2,71.70245121
130,5,604.1736111,25.17390046,0.950589769,G34C2,107.1713598
130,6,793.8194444,33.07581019,0.939114511,G34C2,142.4538726
130,7,976.4733333,40.68638889,0.930101451,G34C2,176.2739216
130,8,1168.134167,48.67225694,0.922204539,G34C2,211.3380223
130,9,1358.37,56.59875,0.913377713,G34C2,246.8787655
130,10,1548.301944,64.51258102,0.906350693,G34C2,282.6971306
130,11,1737.766667,72.40694444,0.900996449,G34C2,318.1668803
130,12,1976.426389,82.35109954,0.895248533,G34C2,353.9235514
130,13,2166.196111,90.2581713,0.891349499,G34C2,388.4496286
130,14,2357.393889,98.22474537,0.886506142,G34C2,422.6083186
130,15,2547.451944,106.143831,0.880270745,G34C2,455.7488593
130,16,2739.224444,114.1343519,0.872123612,G34C2,488.1362409
130,17,2929.596389,122.0665162,0.861690513,G34C2,518.8179828
130,18,3119.141944,129.9642477,0.848434387,G34C2,547.7230644
130,19,3308.705278,137.8627199,0.834616726,G34C2,574.8059446
130,20,3498.825833,145.7844097,0.818319692,G34C2,599.8470877
130,21,3688.470278,153.6862616,0.799860324,G34C2,622.7054901
130,22,3877.149722,161.5479051,0.779239377,G34C2,643.6168765
130,23,4065.591389,169.3996412,0.755449296,G34C2,662.7594077
130,24,4254.472222,177.2696759,0.726732241,G34C2,680.0347449
130,25,4444.1675,185.1736458,0.689532454,G34C2,695.5515051
130,26,4630.471667,192.9363194,0.645216304,G34C2,709.1333903
130,27,4819.494167,200.8122569,0.600405878,G34C2,721.6315402
130,28,5028.788611,209.5328588,0.548391698,G34C2,734.6601905
130,29,5210.675278,217.1114699,0.507600352,G34C2,745.2652135
131,1,0,0,1,G34C3,0
131,2,109.6558333,4.568993056,0.982617386,G34C3,22.48958656
131,3,219.8636111,9.160983796,0.965303429,G34C3,45.38582159
131,4,413.3661111,17.22358796,0.941497669,G34C3,91.32994376
131,5,603.2941667,25.13725694,0.925334472,G34C3,136.1865571
131,6,791.8380556,32.99325231,0.918127658,G34C3,180.2265716
131,7,973.8180556,40.57575231,0.91652812,G34C3,221.8436575
131,8,1165.782778,48.57428241,0.91102859,G34C3,265.6408819
131,9,1355.586111,56.48275463,0.900700817,G34C3,308.176837
131,10,1545.478611,64.39494213,0.886840518,G34C3,349.006405
131,11,1734.655,72.27729167,0.869629046,G34C3,388.185854
131,12,1971.340556,82.13918981,0.850771304,G34C3,426.699114
131,13,2160.266389,90.01109954,0.82969542,G34C3,462.6223749
131,14,2349.2775,97.8865625,0.809265954,G34C3,497.1287295
131,15,2537.391667,105.7246528,0.789236467,G34C3,529.633435
131,16,2727.043333,113.6268056,0.7684136,G34C3,560.5672221
131,17,2914.847222,121.4519676,0.747132121,G34C3,589.1020091
131,18,3101.994722,129.2497801,0.725210927,G34C3,615.3416681
131,19,3288.943611,137.0393171,0.700932022,G34C3,639.277416
131,20,3475.920556,144.8300231,0.673744331,G34C3,660.6362388
131,21,3662.108333,152.5878472,0.644597091,G34C3,679.2997835
131,22,3846.933333,160.2888889,0.612680448,G34C3,695.572375
131,23,4031.436944,167.9765394,0.580775769,G34C3,710.1461427
131,24,4216.216111,175.6756713,0.548196796,G34C3,723.4024226
131,25,4401.739444,183.4058102,0.513489356,G34C3,735.8867205
131,26,4583.9175,190.9965625,0.477054523,G34C3,747.4053326
132,1,0,0,1,G34C4,0
132,2,109.4819444,4.561747685,0.983336994,G34C4,23.40497513
132,3,218.3402778,9.097511574,0.968442751,G34C4,47.12097312
132,4,410.8075,17.11697917,0.945674771,G34C4,94.45940269
132,5,600.0036111,25.00015046,0.929061045,G34C4,140.7804447
132,6,789.1972222,32.88321759,0.919601641,G34C4,186.4707721
132,7,970.635,40.443125,0.914261667,G34C4,229.582161
132,8,1161.538611,48.39744213,0.908748493,G34C4,274.9824134
132,9,1351.855,56.32729167,0.901571441,G34C4,319.5898849
132,10,1541.6775,64.2365625,0.893897956,G34C4,362.9347176
132,11,1731.148056,72.13116898,0.88457462,G34C4,405.0494458
132,12,1969.548889,82.06453704,0.871078943,G34C4,446.7130319
132,13,2158.617778,89.94240741,0.854794586,G34C4,485.9767596
132,14,2349.296111,97.88733796,0.834368445,G34C4,524.0338609
132,15,2537.995278,105.7498032,0.813977746,G34C4,560.2674695
132,16,2727.914722,113.6631134,0.792650975,G34C4,595.2120353
132,17,2915.725833,121.4885764,0.773820646,G34C4,628.0468439
132,18,3103.543889,129.3143287,0.755033961,G34C4,659.0472817
132,19,3290.931944,137.1221644,0.738877658,G34C4,688.0717094
132,20,3478.5675,144.9403125,0.722445461,G34C4,714.9078245
132,21,3665.808889,152.742037,0.702767664,G34C4,739.1064998
132,22,3852.101944,160.5042477,0.675725401,G34C4,760.2979025
132,23,4037.999167,168.2499653,0.644946176,G34C4,778.58285
132,24,4224.403333,176.0168056,0.613968516,G34C4,794.63118
132,25,4411.446111,183.8102546,0.583472887,G34C4,809.1861973
132,26,4595.269167,191.4695486,0.551545755,G34C4,822.3859993
132,27,4782.250833,199.2604514,0.519221596,G34C4,834.5799755
132,28,4952.733333,206.3638889,0.488614257,G34C4,844.2763467
132,29,5095.800833,212.3250347,0.415908106,G34C4,851.8699749
133,1,0,0,1,G35C1,0
133,2,104.6388889,4.359953704,0.930277357,G35C1,13.83657264
133,3,202.5708333,8.440451389,0.925692517,G35C1,27.39701631
133,4,384.6394444,16.02664352,0.92095429,G35C1,54.86527147
133,5,568.1169444,23.67153935,0.916412971,G35C1,82.67905567
133,6,752.5497222,31.35623843,0.911275487,G35C1,110.2975848
133,7,941.5527778,39.23136574,0.905693091,G35C1,138.2050295
133,8,1131.836389,47.15984954,0.896636583,G35C1,166.3487088
133,9,1312.9625,54.70677083,0.874920258,G35C1,192.8430628
133,10,1494.463889,62.2693287,0.851320144,G35C1,218.4316038
133,11,1680.826389,70.03443287,0.816386596,G35C1,243.9023304
133,12,1864.293611,77.67890046,0.788022609,G35C1,268.6457229
133,13,2045.7975,85.2415625,0.767619749,G35C1,291.7443355
133,14,2228.626667,92.85944444,0.74532766,G35C1,314.9207386
133,15,2412.240556,100.5100231,0.709919959,G35C1,337.5335488
133,16,2593.169167,108.0487153,0.677495508,G35C1,359.3072351
133,17,2772.757222,115.5315509,0.65582824,G35C1,380.1062657
133,18,2953.456389,123.0606829,0.631578728,G35C1,400.5279913
133,19,3133.793889,130.5747454,0.598098239,G35C1,420.4617994
133,20,3314.525,138.1052083,0.564308158,G35C1,439.6582712
133,21,3493.544444,145.5643519,0.521261066,G35C1,457.9585678
133,22,3697.133056,154.0472106,0.488073463,G35C1,477.3787956
134,1,0,0,1,G35C2,0
134,2,103.1822222,4.299259259,0.938240152,G35C2,13.37363511
134,3,207.6525,8.6521875,0.925442223,G35C2,27.40321317
134,4,390.8933333,16.28722222,0.910838335,G35C2,55.13994106
134,5,574.3102778,23.92959491,0.898854891,G35C2,82.49937981
134,6,758.1058333,31.58774306,0.877674305,G35C2,109.3608013
134,7,944.3630556,39.34846065,0.842066423,G35C2,135.7188441
134,8,1130.445,47.101875,0.783981297,G35C2,161.0281317
134,9,1312.213056,54.67554398,0.701457646,G35C2,184.1234696
134,10,1492.489167,62.18704861,0.592185575,G35C2,205.4992066
135,1,0,0,1,G35C3,0
135,2,103.2802778,4.303344907,0.918731208,G35C3,13.43784047
135,3,207.0538889,8.62724537,0.907008569,G35C3,27.44386853
135,4,392.3388889,16.3474537,0.898375998,G35C3,55.20684756
135,5,577.8916667,24.07881944,0.893059118,G35C3,82.70600139
135,6,759.3308333,31.63878472,0.889017407,G35C3,110.1091301
135,7,946.7463889,39.4477662,0.883347476,G35C3,137.7748605
135,8,1135.295833,47.30399306,0.876186267,G35C3,165.2588901
135,9,1317.473611,54.8947338,0.852858705,G35C3,191.7744204
135,10,1501.111667,62.54631944,0.814331049,G35C3,217.2109995
135,11,1681.834722,70.07644676,0.756649778,G35C3,241.2824477
135,12,1866.37,77.76541667,0.687540159,G35C3,264.1636312
135,13,2045.503889,85.2293287,0.578705997,G35C3,285.2101219
135,14,2226.193333,92.75805556,0.438976059,G35C3,303.2504034
135,15,2403.789722,100.1579051,0.174883141,G35C3,315.2218532
136,1,0,0,1,G35C4,0
136,2,104.4752778,4.353136574,0.914055857,G35C4,13.77689
136,3,204.6172222,8.525717593,0.901951351,G35C4,27.59778375
136,4,388.5775,16.19072917,0.895123721,G35C4,55.98711567
136,5,571.1808333,23.79920139,0.893549355,G35C4,84.25925719
136,6,755.7608333,31.49003472,0.89053229,G35C4,111.9103265
136,7,937.8816667,39.07840278,0.882727993,G35C4,139.7852889
136,8,1124.646389,46.8602662,0.84867273,G35C4,167.8261096
136,9,1310.736389,54.6140162,0.802706526,G35C4,194.2568828
136,10,1494.365556,62.26523148,0.745715581,G35C4,219.3106219
136,11,1678.103611,69.9209838,0.655755357,G35C4,243.0444587
136,12,1860.997222,77.54155093,0.537421172,G35C4,265.0564505
136,13,2039.759167,84.98996528,0.191013598,G35C4,281.2178036
137,1,0,0,1,G36C1,0
137,2,99.76194444,4.156747685,0.974543891,G36C1,13.19815703
137,3,202.6675,8.444479167,0.961884241,G36C1,27.28051256
137,4,386.9927778,16.12469907,0.935123567,G36C1,54.953913
137,5,570.0236111,23.7509838,0.91473425,G36C1,83.00290911
137,6,755.0663889,31.46109954,0.89815602,G36C1,110.9665303
137,7,941.9525,39.24802083,0.883693432,G36C1,138.8964399
137,8,1130.634722,47.10978009,0.868576119,G36C1,167.2878717
137,9,1315.163333,54.79847222,0.853693335,G36C1,194.6884451
137,10,1498.135833,62.42232639,0.838580907,G36C1,221.5534318
137,11,1680.829444,70.03456019,0.818479865,G36C1,248.1458138
137,12,1866.191111,77.75796296,0.754810276,G36C1,274.2208549
137,13,2049.918333,85.41326389,0.58650191,G36C1,296.9406074
137,14,2230.43,92.93458333,0.49184525,G36C1,317.1348674
137,15,2408.491667,100.3538194,0.454115486,G36C1,335.5591412
137,16,2584.6575,107.6940625,0.416390607,G36C1,353.1578662
138,1,0,0,1,G36C2,0
138,2,102.8927778,4.287199074,0.931441444,G36C2,13.79540928
138,3,205.5972222,8.566550926,0.912685891,G36C2,28.07656503
138,4,393.3080556,16.38783565,0.897858774,G36C2,56.65133469
138,5,580.3769444,24.18237269,0.89053487,G36C2,85.32473483
138,6,763.3366667,31.80569444,0.885788237,G36C2,113.3874177
138,7,951.2908333,39.63711806,0.880680208,G36C2,141.6974361
138,8,1139.561667,47.48173611,0.875755853,G36C2,169.9072951
138,9,1322.130833,55.08878472,0.865734973,G36C2,197.2977109
138,10,1503.016111,62.6256713,0.853552864,G36C2,224.2820438
138,11,1688.123056,70.33846065,0.832706892,G36C2,251.0972378
138,12,1873.536389,78.0640162,0.79923391,G36C2,277.360741
138,13,2052.570833,85.52378472,0.728343244,G36C2,301.6540886
138,14,2234.4975,93.1040625,0.650847201,G36C2,324.5474229
138,15,2414.481389,100.6033912,0.568765783,G36C2,345.7132486
138,16,2591.441389,107.9767245,0.509746312,G36C2,365.3080063
138,17,2767.335278,115.3056366,0.463093616,G36C2,384.1453627
138,18,2945.157778,122.7149074,0.411638152,G36C2,402.3116089
139,1,0,0,1,G36C3,0
139,2,103.0569444,4.294039352,0.901598258,G36C3,13.70973986
139,3,204.7858333,8.532743056,0.888729178,G36C3,27.87041189
139,4,391.66,16.31916667,0.881722383,G36C3,56.41952764
139,5,576.44,24.01833333,0.878779775,G36C3,84.83588067
139,6,763.0794444,31.79497685,0.876434999,G36C3,113.1338681
139,7,944.5069444,39.35445602,0.874143038,G36C3,141.2460351
139,8,1129.689722,47.07040509,0.868645566,G36C3,169.7313897
139,9,1314.8175,54.7840625,0.844663759,G36C3,197.1818413
139,10,1498.710278,62.44626157,0.810823091,G36C3,223.5061419
139,11,1683.372222,70.14050926,0.762399811,G36C3,248.7522904
139,12,1869.523056,77.89679398,0.732384435,G36C3,272.663704
139,13,2053.240556,85.55168981,0.71155062,G36C3,294.9672453
139,14,2232.393333,93.01638889,0.671234845,G36C3,316.5690138
139,15,2410.876389,100.4531829,0.63397407,G36C3,337.1751322
139,16,2590.095,107.920625,0.599275901,G36C3,356.9152217
139,17,2771.245278,115.4685532,0.491538853,G36C3,375.7072744
139,18,2946.97,122.7904167,0.479775088,G36C3,392.0195644
139,19,3122.753333,130.1147222,0.435363474,G36C3,408.0051099
139,20,3300.425556,137.5177315,0.419248707,G36C3,423.299777
140,1,0,0,1,G36C4,0
140,2,102.0505556,4.252106481,0.85600572,G36C4,13.6307805
140,3,200.7647222,8.365196759,0.836251119,G36C4,27.87134194
140,4,387.3830556,16.14096065,0.823151256,G36C4,56.30284044
140,5,568.6908333,23.69545139,0.813948821,G36C4,84.42568744
140,6,753.9141667,31.41309028,0.789207162,G36C4,111.8968209
140,7,936.3377778,39.01407407,0.725692491,G36C4,138.1787472
140,8,1122.318889,46.76328704,0.628008723,G36C4,162.2981226
140,9,1302.1,54.25416667,0.534103459,G36C4,183.9101875
141,1,0,0,1,G37C1,0
141,2,104.0838889,4.336828704,0.997887387,G37C1,10.86627461
141,3,203.2922222,8.470509259,0.988425672,G37C1,21.20867269
141,4,386.1588889,16.0899537,0.974909245,G37C1,42.22985369
141,5,567.7283333,23.65534722,0.965906245,G37C1,63.51804911
141,6,748.7552778,31.19813657,0.951705984,G37C1,84.46689556
141,7,935.2311111,38.96796296,0.938772266,G37C1,106.1016595
141,8,1123.291389,46.80380787,0.926183126,G37C1,127.3746213
141,9,1305.939722,54.41415509,0.915596504,G37C1,148.2932702
141,10,1487.254722,61.96894676,0.903447943,G37C1,170.031698
141,11,1672.700278,69.69584491,0.889521985,G37C1,191.8087272
141,12,1858.488889,77.43703704,0.876260346,G37C1,213.7082648
141,13,2041.211389,85.05047454,0.862032684,G37C1,234.6602202
141,14,2222.513056,92.60471065,0.847598039,G37C1,255.6807657
141,15,2403.426667,100.1427778,0.828649178,G37C1,276.3143603
141,16,2585.424444,107.7260185,0.806792691,G37C1,296.548909
141,17,2764.846944,115.201956,0.788070428,G37C1,316.1772879
141,18,2946.695278,122.7789699,0.774705297,G37C1,336.2011491
141,19,3126.984444,130.2910185,0.713822536,G37C1,355.6600334
141,20,3309.898889,137.9124537,0.651732369,G37C1,374.0814211
141,21,3490.651111,145.4437963,0.524141735,G37C1,390.7006506
141,22,3692.399444,153.8499769,0.428933988,G37C1,407.5759685
142,1,0,0,1,G37C2,0
142,2,104.3019444,4.345914352,1.003068508,G37C2,11.15904603
142,3,205.1277778,8.546990741,0.997552382,G37C2,22.30809811
142,4,393.0344444,16.37643519,0.986204751,G37C2,45.01305664
142,5,580.0497222,24.16873843,0.972895608,G37C2,67.48903267
142,6,767.3125,31.97135417,0.96065654,G37C2,90.07906097
142,7,954.2916667,39.76215278,0.946739398,G37C2,112.9107674
142,8,1139.264167,47.46934028,0.933653236,G37C2,135.3781873
142,9,1326.049444,55.25206019,0.922288806,G37C2,157.6277862
142,10,1507.600278,62.81667824,0.910001978,G37C2,179.5077638
142,11,1691.385556,70.47439815,0.897904337,G37C2,201.6121282
142,12,1871.853611,77.99390046,0.885334753,G37C2,223.2624404
142,13,2056.031944,85.66799769,0.872388161,G37C2,245.0558132
142,14,2240.143611,93.33931713,0.856669393,G37C2,266.3974077
142,15,2422.437222,100.9348843,0.836862146,G37C2,287.718618
142,16,2606.844722,108.6185301,0.809562803,G37C2,308.7311999
142,17,2791.898611,116.3291088,0.782251936,G37C2,329.6480606
142,18,2975.206111,123.9669213,0.626214616,G37C2,349.4250266
142,19,3156.0575,131.5023958,0.303064357,G37C2,365.371241
143,1,0,0,1,G37C3,0
143,2,100.7280556,4.197002315,0.99756583,G37C3,10.73888361
143,3,200.4397222,8.351655093,0.990857431,G37C3,21.99256922
143,4,390.1269444,16.25528935,0.978223172,G37C3,44.83088753
143,5,573.7797222,23.90748843,0.966460053,G37C3,67.40000017
143,6,758.9130556,31.62137731,0.954174427,G37C3,89.67394219
143,7,946.3086111,39.42952546,0.942460247,G37C3,112.231761
143,8,1138.468611,47.43619213,0.931545508,G37C3,135.111819
143,9,1321.001944,55.04174769,0.918483201,G37C3,157.0971977
143,10,1504.229722,62.67623843,0.90548478,G37C3,178.7310048
143,11,1689.684722,70.40353009,0.891617563,G37C3,200.4385846
143,12,1878.475,78.26979167,0.876277575,G37C3,222.2807519
143,13,2064.820278,86.03417824,0.857004566,G37C3,243.6409633
143,14,2248.773889,93.69891204,0.836270116,G37C3,264.9089567
143,15,2431.461667,101.3109028,0.816109556,G37C3,285.5608822
143,16,2612.778333,108.8657639,0.705017971,G37C3,305.6066633
143,17,2792.655833,116.3606597,0.492909756,G37C3,323.2068725
143,18,2971.025556,123.7927315,0.320109003,G37C3,337.3269381
144,1,0,0,1,G37C4,0
144,2,104.4625,4.352604167,1.003068423,G37C4,11.14900692
144,3,205.4527778,8.560532407,0.99775855,G37C4,22.32216136
144,4,396.4533333,16.51888889,0.987358666,G37C4,45.17743958
144,5,581.5013889,24.22922454,0.975767191,G37C4,67.80504328
144,6,767.0097222,31.95873843,0.963782422,G37C4,90.63804756
144,7,954.3919444,39.76633102,0.9512478,G37C4,113.63613
144,8,1138.374722,47.43228009,0.938450396,G37C4,135.7408967
144,9,1318.631944,54.94299769,0.925252967,G37C4,157.5383309
144,10,1501.176944,62.54903935,0.910699391,G37C4,179.384405
144,11,1689.733889,70.4055787,0.891054244,G37C4,201.7119751
144,12,1872.953333,78.03972222,0.852500208,G37C4,223.2437748
144,13,2053.362222,85.55675926,0.792559681,G37C4,244.0580516
144,14,2234.2,93.09166667,0.668850241,G37C4,264.131689
144,15,2414.892778,100.6205324,0.302248034,G37C4,280.2441692
145,1,0,0,1,G38C1,0
145,2,104.2369444,4.343206019,0.893379762,G38C1,13.79365889
145,3,201.1352778,8.380636574,0.875130728,G38C1,27.46407842
145,4,381.2819444,15.88674769,0.860636153,G38C1,55.27206397
145,5,562.5697222,23.44040509,0.852290477,G38C1,83.19122669
145,6,744.4211111,31.0175463,0.843381671,G38C1,110.7889863
145,7,928.2252778,38.67605324,0.832132775,G38C1,138.4828148
145,8,1116.070278,46.50292824,0.806440678,G38C1,166.2464792
145,9,1298.014444,54.08393519,0.764696624,G38C1,192.2179119
145,10,1479.354444,61.63976852,0.700777402,G38C1,216.2970703
145,11,1660.037222,69.16821759,0.621583972,G38C1,238.9615994
145,12,1842.278611,76.7616088,0.551039404,G38C1,260.3260454
145,13,2020.653611,84.19390046,0.463763315,G38C1,279.5006438
145,14,2197.167222,91.54863426,0.154081967,G38C1,293.182605
146,1,0,0,1,G38C2,0
146,2,104.0116667,4.333819444,0.955146695,G38C2,13.68641286
146,3,208.0141667,8.667256944,0.943956415,G38C2,27.62781406
146,4,394.5713889,16.44047454,0.931681476,G38C2,55.71752242
146,5,582.2688889,24.2612037,0.92023057,G38C2,83.983326
146,6,767.7961111,31.99150463,0.89965768,G38C2,111.6724625
146,7,954.2605556,39.76085648,0.862312873,G38C2,138.8566328
146,8,1140.448333,47.51868056,0.814738787,G38C2,165.6473096
146,9,1326.135278,55.25563657,0.751006706,G38C2,190.5567632
146,10,1505.737778,62.73907407,0.671685866,G38C2,213.4798942
146,11,1685.320833,70.22170139,0.546181785,G38C2,234.5723647
146,12,1866.361111,77.7650463,0.303973881,G38C2,251.8078193
147,1,0,0,1,G38C3,0
147,2,103.73,4.322083333,0.991149146,G38C3,13.18038133
147,3,207.3047222,8.637696759,0.982430104,G38C3,26.31028289
147,4,393.5005556,16.39585648,0.968209179,G38C3,53.35727406
147,5,576.4658333,24.01940972,0.955355181,G38C3,80.01575894
147,6,760.2658333,31.67774306,0.94358008,G38C3,106.8229644
147,7,946.6697222,39.44457176,0.930774901,G38C3,133.7150556
147,8,1136.191111,47.3412963,0.917501062,G38C3,160.5767716
147,9,1321.297778,55.05407407,0.901522659,G38C3,186.8820245
147,10,1506.216944,62.75903935,0.885075596,G38C3,212.6228742
147,11,1691.705556,70.48773148,0.866846645,G38C3,238.1152377
147,12,1878.524722,78.27186343,0.844707307,G38C3,263.7493125
147,13,2061.632222,85.90134259,0.800833533,G38C3,287.8478083
147,14,2246.421389,93.6008912,0.668813068,G38C3,310.3588813
147,15,2427.368056,101.1403356,0.497102407,G38C3,329.3548521
147,16,2603.878056,108.494919,0.418703079,G38C3,346.475968
147,17,2780.588611,115.8578588,0.380873955,G38C3,362.1736002
148,1,0,0,1,G38C4,0
148,2,101.5741667,4.232256944,0.926642325,G38C4,13.51618272
148,3,199.4038889,8.30849537,0.914606929,G38C4,27.60547303
148,4,383.2663889,15.96943287,0.905831221,G38C4,56.01791517
148,5,567.4719444,23.64466435,0.899238427,G38C4,84.63963267
148,6,752.7636111,31.36515046,0.89292951,G38C4,112.9828295
148,7,939.1147222,39.12978009,0.886131151,G38C4,141.5421311
148,8,1126.603889,46.9418287,0.87750717,G38C4,170.3242962
148,9,1311.3625,54.64010417,0.857092514,G38C4,198.4387531
148,10,1495.008333,62.29201389,0.820751392,G38C4,225.5164442
148,11,1678.076944,69.91987269,0.782481866,G38C4,251.6814793
148,12,1860.006389,77.5002662,0.744197657,G38C4,277.2985601
148,13,2038.406667,84.93361111,0.704812103,G38C4,301.7499789
148,14,2221.892222,92.57884259,0.664589798,G38C4,325.7827307
148,15,2400.8875,100.0369792,0.626555008,G38C4,348.7872724
148,16,2581.414722,107.5589468,0.601476061,G38C4,370.9003162
148,17,2760.308333,115.0128472,0.573147215,G38C4,392.2630153
148,18,2939.3575,122.4732292,0.541775013,G38C4,412.9740436
148,19,3118.305556,129.9293981,0.49592676,G38C4,432.6125305
148,20,3296.844722,137.3685301,0.433651438,G38C4,450.6665056
149,1,0,0,1,G39C1,0
149,2,104.2763889,4.344849537,0.964312902,G39C1,13.40803069
149,3,202.9319444,8.455497685,0.955122497,G39C1,26.64582503
149,4,385.5016667,16.06256944,0.944874653,G39C1,53.90294906
149,5,572.9297222,23.87207176,0.935234797,G39C1,81.30370661
149,6,760.1586111,31.67327546,0.925929296,G39C1,108.3428453
149,7,947.7022222,39.48759259,0.915713569,G39C1,135.4951454
149,8,1135.331667,47.30548611,0.903029769,G39C1,162.7323249
149,9,1319.186111,54.96608796,0.880623135,G39C1,189.2945636
149,10,1501.559167,62.56496528,0.834544201,G39C1,214.6164302
149,11,1681.203889,70.05016204,0.781869746,G39C1,239.1130439
149,12,1866.785,77.78270833,0.724415338,G39C1,262.9227965
149,13,2047.658889,85.31912037,0.659919083,G39C1,284.7262301
149,14,2228.879167,92.86996528,0.571219173,G39C1,305.369777
149,15,2408.761944,100.365081,0.303926601,G39C1,322.4578331
150,1,0,0,1,G39C2,0
150,2,103.9458333,4.331076389,0.976295507,G39C2,13.23343881
150,3,208.4186111,8.684108796,0.966279661,G39C2,26.79487161
150,4,394.5483333,16.43951389,0.954723293,G39C2,53.61912106
150,5,576.7641667,24.03184028,0.945074239,G39C2,80.62172014
150,6,760.1447222,31.67269676,0.934735519,G39C2,107.2541079
150,7,946.1841667,39.42434028,0.92301297,G39C2,134.4784491
150,8,1135.084444,47.29518519,0.910141043,G39C2,161.7784217
150,9,1321.5725,55.06552083,0.895283456,G39C2,188.095333
150,10,1505.204722,62.71686343,0.866923257,G39C2,213.7288556
150,11,1691.190556,70.46627315,0.809077838,G39C2,238.6746068
150,12,1873.975833,78.08232639,0.743269332,G39C2,262.354537
150,13,2055.399444,85.64164352,0.664367261,G39C2,284.2162666
150,14,2238.187778,93.25782407,0.529445803,G39C2,304.3678367
150,15,2417.566111,100.7319213,0.320142511,G39C2,320.6238209
151,1,0,0,1,G39C3,0
151,2,104.6891667,4.362048611,0.972340322,G39C3,13.32892553
151,3,202.8325,8.451354167,0.95991633,G39C3,26.45172358
151,4,385.0647222,16.04436343,0.945410323,G39C3,53.39919333
151,5,571.1411111,23.7975463,0.934465146,G39C3,80.48068794
151,6,758.0747222,31.58644676,0.923451866,G39C3,107.1485147
151,7,944.7480556,39.36450231,0.911061925,G39C3,133.9112176
151,8,1134.728333,47.28034722,0.896779686,G39C3,161.1330622
151,9,1315.975,54.83229167,0.878192343,G39C3,187.2123173
151,10,1496.239722,62.34332176,0.854064309,G39C3,212.5159969
151,11,1676.490278,69.85376157,0.78984774,G39C3,237.0897491
151,12,1862.676111,77.61150463,0.669504305,G39C3,259.8826664
151,13,2041.436944,85.05987269,0.534202267,G39C3,279.8260604
151,14,2221.7075,92.57114583,0.419063968,G39C3,298.1580845
151,15,2398.838611,99.9516088,0.334104782,G39C3,313.9415003
152,1,0,0,1,G39C4,0
152,2,102.5808333,4.274201389,0.959658387,G39C4,13.04723375
152,3,203.4288889,8.476203704,0.945773595,G39C4,26.33051292
152,4,385.4369444,16.05987269,0.926126418,G39C4,53.15362681
152,5,566.4269444,23.60112269,0.9110567,G39C4,80.00719592
152,6,749.1269444,31.21362269,0.898607587,G39C4,106.9964167
152,7,933.9411111,38.91421296,0.88523905,G39C4,134.1022829
152,8,1122.900556,46.78752315,0.872155683,G39C4,161.2449709
152,9,1305.849444,54.41039352,0.856923712,G39C4,187.4413354
152,10,1486.744722,61.94769676,0.834896847,G39C4,213.4125192
152,11,1670.876667,69.61986111,0.798247684,G39C4,238.7758067
152,12,1853.289722,77.22040509,0.758456743,G39C4,263.224943
152,13,2031.6675,84.6528125,0.706806695,G39C4,285.9975895
152,14,2212.894444,92.20393519,0.657482251,G39C4,307.7968619
152,15,2392.323889,99.68016204,0.596775621,G39C4,328.3903129
152,16,2568.654167,107.0272569,0.538955002,G39C4,348.0753828
152,17,2747.821111,114.4925463,0.461408736,G39C4,366.6000296
152,18,2925.009167,121.8753819,0.295833579,G39C4,382.211248
153,1,0,0,1,G40C1,0
153,2,104.1638889,4.340162037,0.990637428,G40C1,17.71946961
153,3,209.5447222,8.731030093,0.979308422,G40C1,35.85750203
153,4,397.5958333,16.56649306,0.962970391,G40C1,72.29814175
